MMP-049|21.45|19.31
MMP-051|25.35|22.82
MMP-052|27.78|25.00
MMP-053|34.07|30.66
MMP-119|31.59|28.43
MMP-120|30.70|27.63
MMP-121|30.70|27.63
MMP-122|30.99|27.89
MMP-123|36.06|32.45
MMR-100|25.59|23.03
MMR-101|25.59|23.03
MMR-102|28.97|26.07
MMR-103|31.68|28.51
MMR-109|31.68|28.51
MMR-003|20.45|18.41
MMR-005|20.45|18.41
MMR-007|25.35|22.82
MMR-009|30.81|27.72
MMR-020|20.45|18.41
MMR-022|25.35|22.82
MMR-024|30.81|27.72
MMR-400|102.56|92.30
MMR-411|172.42|155.18
MMR-306|23.23|20.91
MMR-312|23.23|20.91
MMR-048|20.45|18.41
MMR-049|20.45|18.41
MMR-051|23.14|20.83
MMR-052|25.35|22.82
MMR-120|29.24|26.31
MMR-121|29.24|26.31
MMR-122|29.50|26.55
CJH-001|489.80|440.82
CJH-002|470.59|423.53
CJH-003|822.16|739.94
CJH-004|818.88|736.99
CJW-001|321.57|289.41
CJW-002|317.35|285.61
CJW-003|441.30|397.17
CJW-004|441.28|397.15
AL-503|17.38|15.64
AL-504|17.38|15.64
AL-505|17.73|15.96
AL-509|21.45|19.30
AL-510|21.42|19.27
AL-511|22.13|19.92
AL-512|22.86|20.57
AL-513|22.82|20.53
AL-514|22.78|20.51
AL-515|22.82|20.53
AL-517|28.23|25.41
AL-518|29.95|26.96
AL-519|29.90|26.91
AL-521|31.10|27.99
AL-550|17.38|15.64
AL-552|17.37|15.63
AL-553|17.73|15.96
AL-557|21.45|19.30
AL-558|21.44|19.29
AL-559|22.13|19.92
AL-560|22.77|20.50
AL-561|22.82|20.53
AL-562|22.83|20.54
AL-563|22.78|20.51
AL-577|17.37|15.63
AL-579|17.38|15.64
AL-580|17.73|15.96
AL-584|21.46|19.31
AL-585|21.53|19.38
AL-586|21.42|19.27
AL-587|22.16|19.95
AL-588|22.11|19.90
AL-589|22.16|19.95
AL-590|22.08|19.87
AL-604|17.05|15.34
AL-606|17.38|15.64
AL-607|17.38|15.64
AL-609|17.73|15.96
AL-611|22.13|19.92
AL-613|22.82|20.53
AL-615|22.78|20.51
AL-616|29.47|26.52
AL-630|21.51|19.36
AL-633|22.10|19.89
AL-634|22.11|19.90
AL-635|22.78|20.51
AL-539|21.50|19.35
AL-540|22.08|19.87
AL-543|29.82|26.84
AL-544|29.74|26.76
AL-546|30.97|27.87
