CM-581|0|18.71|0|17.01
CM-584|0|24.82|0|22.57
CM-585|0|25.29|0|22.99
CM-599|0|41.31|0|37.55
CM-600|0|41.55|0|37.77
CM-601|0|41.99|0|38.17
CM-602|0|16.88|0|15.35
CM-603|0|16.68|0|15.16
CM-604|0|15.69|0|14.27
CM-606|0|15.78|0|14.35
CM-607|0|19.53|0|17.76
CM-608|0|17.47|0|15.88
CM-609|0|18.07|0|16.43
CM-610|0|18.72|0|17.02
CM-611|0|25.87|0|23.51
CM-613|0|27.19|0|24.72
CM-614|0|28.61|0|26.01
CM-615|0|26.05|0|23.68
CM-616|0|41.97|0|38.15
CM-617|0|44.47|0|40.43
CM-618|0|44.50|0|40.46
CM-619|0|44.28|0|40.25
CM-620|0|45.48|0|41.34
CM-621|0|29.89|0|27.17
CM-623|0|27.07|0|24.61
CM-626|0|18.65|0|16.95
CM-628|0|25.21|0|22.92
CM-630|0|25.18|0|22.89
CM-632|0|28.38|0|25.80
CM-633|0|26.76|0|24.33
CM-634|0|26.77|0|24.34
CM-635|0|28.53|0|25.94
CM-637|0|48.92|0|44.48
CM-638|0|48.98|0|44.53
CM-639|0|48.64|0|44.22
CM-640|0|48.54|0|44.13
CM-641|0|26.77|0|24.34
CM-609|0|18.07|0|16.43
CM-611|0|25.87|0|23.51
CM-613|0|27.19|0|24.72
CM-614|0|28.61|0|26.01
CM-615|0|26.05|0|23.68
CM-616|0|41.97|0|38.15
CM-618|0|44.50|0|40.46
AM-509|0|84.60|0|76.91
AB-237|0|6.33|0|5.76
AB-261|0|6.33|0|5.76
AB-213|0|6.33|0|5.76
AB-207|0|6.33|0|5.76
AB-225|0|6.33|0|5.76
AB-219|0|6.33|0|5.76
AB-231|0|6.33|0|5.76
AB-201|0|6.33|0|5.76
AB-268|0|6.33|0|5.76
AB-214|0|6.33|0|5.76
AB-208|0|6.33|0|5.76
AB-226|0|6.33|0|5.76
AB-220|0|6.33|0|5.76
AB-232|0|6.33|0|5.76
AB-202|0|6.33|0|5.76
AB-237D|0|10.59|0|9.63
AB-213D|0|10.59|0|9.63
AB-207D|0|10.59|0|9.63
AB-225D|0|10.59|0|9.63
AB-219D|0|10.59|0|9.63
AB-231D|0|10.59|0|9.63
AB-201D|0|10.59|0|9.63
AM-240|0|6.33|0|5.76
AM-216|0|6.33|0|5.76
AM-210|0|6.33|0|5.76
AM-228|0|6.33|0|5.76
AM-222|0|6.33|0|5.76
AM-234|0|6.33|0|5.76
AM-204|0|6.33|0|5.76
AM-241|0|6.33|0|5.76
AM-217|0|6.33|0|5.76
AM-211|0|6.33|0|5.76
AM-229|0|6.33|0|5.76
AM-223|0|6.33|0|5.76
AM-235|0|6.33|0|5.76
AM-205|0|6.33|0|5.76
AB-500|0|76.32|0|69.39
AB-502|0|76.32|0|69.39
AM-501|0|76.32|0|69.39
AM-503|0|76.32|0|69.39
AM-507|0|32.34|0|29.40
AB-500D5|0|53.20|0|48.37
AB-500D|0|95.17|0|86.52
LE-301|0|1.88|0|1.71
LE-301G|0|2.71|0|2.46
LE-301GS|0|3.10|0|2.82
LE-301S|0|2.13|0|1.93
LE-301SC|0|2.81|0|2.55
LA-304|0|1.71|0|1.55
LA-304S|0|1.92|0|1.75
LA-305|0|4.23|0|3.84
LA-306|0|5.44|0|4.95
LA-306S|0|5.65|0|5.14
LA-345|0|3.61|0|3.28
LA-404|0|5.67|0|5.15
LA-710|0|1.81|0|1.64
LA-711|0|1.81|0|1.64
LA-712|0|1.81|0|1.64
LB-204|0|5.74|0|5.22
LB-206|0|6.83|0|6.21
LB-206S|0|7.03|0|6.39
LB-208|0|8.96|0|8.14
LB-208S|0|9.15|0|8.31
LB-210|0|12.54|0|11.40
LB-212|0|16.45|0|14.95
LB-304|0|3.14|0|2.85
LB-306|0|3.64|0|3.31
LB-306S|0|3.85|0|3.50
LB-308|0|4.88|0|4.44
LB-308S|0|5.07|0|4.61
LB-310|0|6.05|0|5.50
LB-310S|0|6.26|0|5.69
LB-312|0|7.69|0|6.99
LB-312S|0|7.98|0|7.26
LB-314|0|13.19|0|11.99
LB-404|0|3.61|0|3.28
LB-404S|0|3.82|0|3.47
